,sample_id,class,topic,eta,muFA,probabilities
1636,108,1,Topic 3,-2.1428909734979755,-0.2160740995499194,0.004651601480500304
1637,109,1,Topic 3,1.7458337311046834,0.7105859098822749,0.38853424267390274
1638,110,1,Topic 3,-3.6776604619657207,-0.22704156412048293,0.0013832418035381357
1639,111,1,Topic 3,-2.9315979058204524,-0.09113371160355876,0.002706350743927174
1640,112,1,Topic 3,-3.274512775342434,-0.2054352197512168,0.0033966339337393324
1641,113,1,Topic 3,-1.7777771502429114,0.22974410117168378,0.018662095526020123
1642,114,1,Topic 3,0.3656196920683623,0.15697739430216331,0.06109271170931282
1643,115,1,Topic 3,-3.2381779276661975,-0.028941461501655275,0.0016976128606947874
1644,116,1,Topic 3,1.5472614021287776,0.9806357491304731,0.2626858896922663
1645,117,1,Topic 3,-3.0527991847854343,0.17731363482291404,0.003745856248098895
1646,118,1,Topic 3,-2.3453338481678396,0.21533510440703063,0.004962722729996679
1647,119,1,Topic 3,-3.00052118266905,0.08358251519069965,0.0035557071981933896
1648,120,1,Topic 3,-1.3653981709645286,0.6423960580292655,0.009541901565151027
1649,121,1,Topic 3,-2.4325222289046424,0.004664302483270042,0.001329772613031071
1650,122,1,Topic 3,-0.7034766022758426,0.4604888206718149,0.020928882232240237
1651,123,1,Topic 3,-3.023976672958234,0.3712800086566109,0.004405492195848109
1652,124,1,Topic 3,2.07413212092046,0.54115185530713,0.44043274451878905
1653,125,1,Topic 3,1.6891506776690166,0.4295614498992126,0.2496244341537372
1654,126,1,Topic 3,-3.0819312308489484,-0.258227395066388,0.0027997002500889743
1655,127,1,Topic 3,-2.6361774553808575,0.28758790455659455,0.0021968059322737617
1656,128,1,Topic 3,2.2308765338053007,0.9536541420256865,0.21133300962890597
1657,129,1,Topic 3,-2.693065347894954,0.6380152858774921,0.007192606799940618
1658,130,1,Topic 3,-3.0113669268544863,-0.024067150309315805,0.0026250658564573046
1659,131,1,Topic 3,-3.106856118135881,-0.33810120642984115,0.0026767002864638728
1660,132,1,Topic 3,-3.6818024644647287,-0.23482979070736548,0.0013785009040683705
1661,133,1,Topic 3,0.8001116274409271,1.3857970837485998,0.138072966530503
1662,134,1,Topic 3,-3.145905106522926,-0.2057027560235706,0.003185005455652846
1663,135,2,Topic 3,-2.7441161536186365,0.1571363870881125,0.004442592724123335
1664,136,2,Topic 3,-3.393719789740296,-0.25791315760044103,0.0028791596525403543
1665,137,2,Topic 3,1.6964618606957305,0.45234972064634665,0.4575090526918322
1666,138,2,Topic 3,0.7287856446495842,0.5443218383698677,0.16819803642005965
1667,139,2,Topic 3,-0.460212873262549,0.3494533027530105,0.02480680474558856
1668,140,2,Topic 3,-3.1530619355003324,-0.5524002154501038,0.003914294213840413
1669,141,2,Topic 3,-1.7725640203783153,-0.18853743621813168,0.017575291579518412
1670,142,2,Topic 3,-3.1832570552256083,-0.1730419769856614,0.0034669992865473584
1671,143,2,Topic 3,-3.4717624846886164,-0.6992206834621401,0.0016282377349222338
1672,144,2,Topic 3,-3.025363687025232,-0.2913489080903173,0.0025713577503071895
1673,145,2,Topic 3,-2.2835126148554625,-0.06186253988733561,0.001508712105000291
1674,146,2,Topic 3,-3.075244406645354,-0.22723549321687117,0.0034053184225751633
1675,147,2,Topic 3,-3.081666377906695,-0.32699397271583713,0.0012065842118339156
1676,148,2,Topic 3,-3.6320994855435753,-0.7818659048004164,0.0017207281809450748
1677,149,2,Topic 3,-3.4374255621557515,-0.5973422301199663,0.002564785656725084
1678,150,2,Topic 3,-2.7946247904662487,-0.33578546544412585,0.0014373164530600863
1679,151,2,Topic 3,-0.9428724205333078,0.06921982985200015,0.04519616268242992
1680,152,2,Topic 3,-2.9497575869944352,0.0935298524074729,0.0043408505570505865
1681,153,2,Topic 3,-2.6278700380302893,0.08812366984233468,0.0033929101362277616
1682,154,2,Topic 3,-0.5067832289747903,0.35810008744899074,0.06076443333078274
1683,155,2,Topic 3,2.826967769537809,1.1196552493406944,0.6590766203378718
1684,156,2,Topic 3,-3.5335247279838415,-0.14311462904041197,0.0029143900898705
1685,157,2,Topic 3,0.9177135829750283,0.7245961089976168,0.22275097596644106
1686,158,2,Topic 3,-2.9356686484986274,0.342737320338372,0.0027459378566386037
1687,159,2,Topic 3,1.262542811540298,0.2762451506627599,0.18459020947823768
1688,160,2,Topic 3,0.5390629896959672,0.5027419804598294,0.07173379836437721
1689,161,2,Topic 3,-3.1366961022915802,-0.08852457903543026,0.0022997228970406277
1690,162,2,Topic 3,-3.249925950654133,-0.728500910731436,0.0012363998562100215
1691,163,2,Topic 3,3.0718989431666213,0.9684539152613078,0.6627993508677338
1692,164,2,Topic 3,-3.7016460739567747,-0.3232406905439129,0.0010030047204365648
1693,165,2,Topic 3,-3.107451622875535,-0.28935426420514826,0.001501412148148055
1694,166,2,Topic 3,-2.6197178747461276,0.041438835530576465,0.0017742648754739132
1695,167,2,Topic 3,-1.7045572268533418,-0.43338141576480127,0.013835056409619156
1696,168,2,Topic 3,-3.1828941203772554,-0.007574034997180695,0.0019499969762244176
1697,169,2,Topic 3,-3.3906476764938804,0.24536828076921488,0.003298920905384316
1698,170,2,Topic 3,-3.303538276626333,-0.5167255944877018,0.0015426128297521878
1699,171,2,Topic 3,-3.2276455284471113,-0.42909931872700774,0.003167381702737554
1700,172,2,Topic 3,0.13313404806242712,0.30451094561194086,0.07166789763307274
1701,173,2,Topic 3,0.6621779356167309,1.2241501603824338,0.18285377461494348
1702,174,2,Topic 3,-3.520647192585077,-0.9136730874589918,0.0019955373801821296
1703,175,2,Topic 3,-3.3061456571750862,0.06284188164327952,0.0017055376603143367
1704,176,2,Topic 3,-3.2028846319512616,0.32239097938668504,0.0025709473158301195
1705,177,2,Topic 3,-3.2528571559122796,-0.3267341056161711,0.0023064118762879623
1706,178,2,Topic 3,-2.9047575447318006,-0.047216983781456924,0.0022485052784175035
1707,179,2,Topic 3,1.0334319886489063,0.6194688372735849,0.18695624039101336
1708,180,2,Topic 3,-2.534322319143342,-0.39144220843819266,0.0010628353666688071
1709,181,2,Topic 3,0.9802426572036781,0.6150895696392846,0.12914852695856793
1710,182,2,Topic 3,-3.1203626910587916,0.05394399717226174,0.0033711526435425336
1711,183,2,Topic 3,0.09547366735018231,0.5915091879795532,0.0586357535111987
1712,184,2,Topic 3,-1.4388716847103056,0.2719694455696383,0.0140587025128511
1713,185,2,Topic 3,-2.985554099081076,-0.09315939563062707,0.003002081834081927
1714,186,2,Topic 3,-2.204053466328752,-0.34656141797091733,0.000624367710147545
1715,187,2,Topic 3,-3.382462858311966,-0.29266132611497186,0.00328374279688014
1716,188,2,Topic 3,-2.4115159211832764,0.3078310143550485,0.0024771256540771433
1717,189,2,Topic 3,-2.998037671815109,0.0004992256055949594,0.004489290620758388
1718,190,2,Topic 3,3.801971535625653,0.7583597401418315,0.7748976779090483
1719,191,2,Topic 3,-3.103804351867277,-0.11300568580148507,0.001673549706818583
1720,192,2,Topic 3,-0.5040052912319007,0.38362662233411565,0.020833000756518578
1721,193,2,Topic 3,-2.9423220585944154,0.22448759153235825,0.005439933102501004
1722,194,2,Topic 3,-2.6826086340932402,0.12995037977284413,0.002578565254487656
1723,195,2,Topic 3,0.8471099835586858,-0.035523841694432255,0.22116015920952828
1724,196,2,Topic 3,2.9426397342799095,1.0648348946600574,0.6977614777828609
1725,197,2,Topic 3,-3.0152165820105763,0.25087496962537964,0.0026844031129826663
1726,198,2,Topic 3,-3.179081756952446,0.05294866945146423,0.004450056012627523
1727,199,2,Topic 3,-0.8390265180366396,0.35231173817783173,0.025834560547907462
1728,200,2,Topic 3,-0.36222757737456074,0.27855929741657093,0.07697873974113227
1729,201,2,Topic 3,-3.2001735242346316,0.0876732467294872,0.0022319274850176453
1730,202,2,Topic 3,-3.4531681204200657,-0.5953990388245135,0.0014671971564248847
1731,203,2,Topic 3,-3.2193505986140294,-0.0013321770975503644,0.001310515545565206
1732,204,2,Topic 3,-2.8613129339334145,0.25687514788658944,0.0040450021452454465
1733,205,2,Topic 3,-2.90416703512949,0.22079526158358295,0.002815561530291446
1734,206,2,Topic 3,-1.2356876451859395,0.16763983820637063,0.02285230268254992
1735,207,2,Topic 3,0.1310518043830756,0.611597796764871,0.09029947032179304
1736,208,2,Topic 3,1.6251665021402235,0.8826528913507068,0.15286832842910514
1737,209,2,Topic 3,0.4392282552253266,0.30819047319543974,0.1064714782105637
1738,210,2,Topic 3,-2.438728724089071,0.15552198478745982,0.0013323511190965374
1739,211,2,Topic 3,2.1536484967010883,0.7979942280402774,0.4235764087012097
1740,212,2,Topic 3,-3.2912897530182867,-0.34382939871008744,0.0038088949560629724
1741,213,2,Topic 3,-0.24543324861351812,0.9120737779238485,0.05716316049710981
1742,214,2,Topic 3,-0.631803339452139,0.20074318678795136,0.040560818480821714
1743,215,2,Topic 3,-3.28421118250255,-0.5960237638202592,0.0026888937541442053
1744,216,2,Topic 3,-0.42190554477685227,0.2577213646513375,0.05462490749133345
1745,217,2,Topic 3,-2.7357676716480697,0.42547758013633485,0.002903681630274392
1746,218,2,Topic 3,-2.6521009941699742,0.12914306315723437,0.0026498771373575382
1747,219,2,Topic 3,-1.205365247052198,0.188837094629091,0.02144482817671534
1748,220,2,Topic 3,-2.688898415637277,-0.19599911184536126,0.0020277395439668804
1749,221,2,Topic 3,-0.8138837992825968,0.341751324043294,0.04527753821790208
1750,222,2,Topic 3,-3.049610080988561,-0.22532679870353023,0.0025333601295194044
1751,223,2,Topic 3,-3.5643833160041862,-0.35975432580461464,0.003158013665167983
1752,224,2,Topic 3,-3.0157249385458536,-0.12702092510255877,0.003281995344904269
1753,225,2,Topic 3,-3.243375949378831,-0.192337885039203,0.0014060489936890048
1754,226,2,Topic 3,-3.202735663290953,0.18940317412797683,0.00402846796144086
1755,227,2,Topic 3,-0.9550818764245096,0.2459566298233372,0.017451438013102855
1756,228,2,Topic 3,-3.613533032018851,-0.8462124473805849,0.0015509426265844313
1757,229,2,Topic 3,-3.6030656503672045,-0.5623684627528013,0.00234319242737186
1758,230,2,Topic 3,-3.3794635558512462,-0.27621676137529366,0.003326525721609585
1759,231,2,Topic 3,-2.7923705850394818,-0.3899268840539821,0.0020825051217840665
1760,232,2,Topic 3,-2.933786174775512,-0.15532825355068297,0.002729606562969723
1761,233,2,Topic 3,-0.7882988093755051,0.6349327284870314,0.023543389300045202
1762,234,2,Topic 3,1.6682044234093631,1.2721103341110458,0.1392130045595606
1763,235,2,Topic 3,-3.2183818185556263,-0.3839444704350723,0.001813764630697143
1764,236,2,Topic 3,-2.6315909084820293,-0.22409880997174747,0.0045231595449904865
1765,237,2,Topic 3,-3.0537039291192767,-0.22065710894941354,0.003508712569269856
1766,238,2,Topic 3,-3.1317501206949654,-0.5331463198750559,0.002634251202878934
1767,239,2,Topic 3,-3.0018236382828247,-0.30438331469232877,0.0031846550275512627
1768,240,2,Topic 3,-2.6295961314986953,0.19562782679603694,0.005210289280348466
1769,241,2,Topic 3,-3.0310372680258473,-0.6177178973635484,0.00234537431360468
1770,242,2,Topic 3,-3.38771217718024,-0.38236314032334195,0.0023973386498998537
1771,243,2,Topic 3,-1.5653229103837842,0.338878134895203,0.01797972822473127
1772,244,2,Topic 3,-3.4921779951477268,-0.23017557564885213,0.003562191468404983
1773,245,2,Topic 3,1.2491065578674985,0.6657528372476139,0.22006791787344068
1774,246,2,Topic 3,-2.9867156351807536,-0.45478461329880804,0.0018995628299597962
1775,247,2,Topic 3,-3.0398043036719757,0.08304364315586356,0.0020349724284722064
1776,248,2,Topic 3,-3.1965911695078764,-0.09676901705082004,0.0034757950370447386
1777,249,2,Topic 3,-3.3949725415728236,-0.14133041374710442,0.0019176203085127428
1778,250,2,Topic 3,-3.3671768721116173,-0.1219091071298689,0.0023159082913418497
1779,251,2,Topic 3,-3.089070268799869,0.04486718286166336,0.001302871137269457
1780,252,2,Topic 3,-3.114748410441716,-0.5570193991557348,0.0009916785582983608
1781,253,2,Topic 3,-3.152524865065348,-0.4892232457506336,0.0019280645053412345
1782,254,2,Topic 3,2.245040803876902,0.6727326757523199,0.4923554861453615
1783,255,2,Topic 3,3.91779642230208,1.0829999656376497,0.8508294871700997
1784,256,2,Topic 3,-2.782270852839149,0.2639135203709445,0.0033213430224367088
1785,257,2,Topic 3,-3.4074079211389035,-0.3720221506052632,0.002581058308237918
1786,258,2,Topic 3,-1.1424409090918033,-0.12091704479356155,0.020108049744860104
1787,259,2,Topic 3,-2.386067567539058,-0.028047129333343065,0.003628688013944896
1788,260,2,Topic 3,0.2974896614659764,0.4080628469612783,0.07168669558630786
1789,261,2,Topic 3,-3.045357392550085,-0.38653923101760995,0.0020089996005513353
1790,262,2,Topic 3,3.5327449980787082,0.8684319600958162,0.8089139547280227
1791,263,2,Topic 3,-3.5123142887086205,-0.5386957389020878,0.0013532325143818056
1792,264,2,Topic 3,-3.1512458213727865,-0.27490717407818027,0.002921521678002555
1793,265,2,Topic 3,1.895093426379218,0.7133032760144118,0.3535464732992081
1794,266,2,Topic 3,-3.2011391958202373,-0.2682439755271644,0.0023638574730810904
1795,267,2,Topic 3,-0.4122351510600997,0.2682980700615096,0.06997634118583447
1796,268,2,Topic 3,-2.907644857756873,-0.3990075060202333,0.0027049108321644407
1797,269,2,Topic 3,-3.7079030930728027,-0.6570313698101415,0.0021480287572798523
1798,270,2,Topic 3,-2.451674995183004,0.0862736827982072,0.001968587091078089
1799,271,2,Topic 3,-3.2734863561097156,-0.21067146494999894,0.0016161309898978637
1800,272,2,Topic 3,-3.3555869979766735,-0.4841762748305506,0.0008049712571672862
1801,273,3,Topic 3,-3.5615552782119817,-0.5410530548960794,0.0021232642773313633
1802,274,3,Topic 3,-3.1815381495446973,-0.37891565820336776,0.0021045449186634347
1803,275,3,Topic 3,0.30097024112974474,0.3999114630460427,0.08767311419443187
1804,276,3,Topic 3,-0.156640747915172,0.4240586736351196,0.07802343582257588
1805,277,3,Topic 3,-3.093565542182161,-0.38618421956456517,0.003008391564995748
1806,278,3,Topic 3,-3.230700222791922,-0.419395315816598,0.0026392030883647852
1807,279,3,Topic 3,-2.764869588731418,0.24992967958052784,0.002035607752524615
1808,280,3,Topic 3,-3.200964160321627,-0.5220446002451659,0.001575999489816178
1809,281,3,Topic 3,-3.486091904678315,-0.5584013772274072,0.001729753185830234
1810,282,3,Topic 3,-3.2874454708580103,-0.7221236593400239,0.001781578933521403
1811,283,3,Topic 3,-3.2190703816585695,0.004989901142307098,0.0021067728425037393
1812,284,3,Topic 3,-3.5948660980609635,-0.6357403021513823,0.001837867894800905
1813,285,3,Topic 3,-2.9650707528389084,-0.1485793231146006,0.0032980524489596074
1814,286,3,Topic 3,-3.56468495905014,-0.12041554302519945,0.0027902630947309113
1815,287,3,Topic 3,1.5150854762273127,0.5909087621542604,0.26706407637918456
1816,288,3,Topic 3,-3.349312235757646,-0.4686894612646946,0.0033529748438257206
1817,289,3,Topic 3,-3.475112889433233,-0.13904060669103568,0.0022209373431466223
1818,290,3,Topic 3,-3.5954567455997712,-0.7979635674816161,0.0015183785634699579
1819,291,3,Topic 3,-3.437215074166317,-0.2662322900416059,0.0024207192673361255
1820,292,3,Topic 3,-3.4400332192509837,-0.8247224562137342,0.002463065503313954
1821,293,3,Topic 3,-2.7583812933395477,0.2893650768647703,0.004126238252598464
1822,294,3,Topic 3,-3.045789915262832,-0.3087744691736475,0.002929002800103032
1823,295,3,Topic 3,-3.2299508176475475,-0.6169728023565867,0.003016829570171086
1824,296,3,Topic 3,-3.380492725032186,-0.33860062303253385,0.0021432538713873884
1825,297,3,Topic 3,-2.939516526220385,-0.12624413267541496,0.004497485375636862
1826,298,3,Topic 3,-3.3604802885239082,-0.8041530120622908,0.003274035061898392
1827,299,3,Topic 3,0.5336553786204506,0.024067129000782384,0.1145540582097185
1828,300,3,Topic 3,-3.3096925382343,-0.41472850802598415,0.0026902778913479725
1829,301,3,Topic 3,-2.868207789076426,0.3506536557438007,0.004196317447179141
1830,302,3,Topic 3,-1.344619946984065,-0.41968441426123476,0.027167008429526053
1831,303,3,Topic 3,-3.4671936743194456,-0.4026992741764612,0.0019045894963918158
1832,304,3,Topic 3,-3.432138774682085,-0.5745130546776982,0.002661226325933545
1833,305,3,Topic 3,-2.9896980351809925,-0.26549133190246493,0.0034160027559824494
1834,306,3,Topic 3,-3.610561828573012,-0.39194408875281417,0.0015924715127356706
1835,307,3,Topic 3,-3.5948748877067547,-0.7179595705334773,0.0019966225042223396
1836,308,3,Topic 3,-2.6480342879709147,0.17839162457122315,0.0029481842088720962
1837,309,3,Topic 3,-3.007563095756118,-0.21626132954245292,0.003291710432430111
1838,310,3,Topic 3,-0.16521743348864226,0.15974901594633445,0.07504221044256332
1839,311,3,Topic 3,-2.572700532843699,0.3473611131833979,0.0017134303079906984
1840,312,3,Topic 3,-3.1906616291505427,-0.6574864664281663,0.0022283220509645867
1841,313,3,Topic 3,-2.9709001564459045,0.06603371593863606,0.0031310569113394996
1842,314,3,Topic 3,-3.089122438891874,-0.039411552972815074,0.0032625605404273126
1843,315,3,Topic 3,0.9233327102071788,0.09125047323055745,0.18010149049527044
1844,316,3,Topic 3,-2.952447379045094,-0.3606926356722199,0.00461134824841037
1845,317,3,Topic 3,-0.1273833374701872,-0.18000473746732848,0.051274795344264726
1846,318,3,Topic 3,-3.1010906497135116,0.11151520055820734,0.0025257649705146875
1847,319,3,Topic 3,-3.097771652882792,-0.5099774905519678,0.001958237451497988
1848,320,3,Topic 3,-1.70980368766196,-0.10027530249785607,0.009600761095601262
1849,321,3,Topic 3,-1.7180313455388745,-0.0668618681138654,0.018432151441088434
1850,322,3,Topic 3,1.1741746639081267,0.47344437057464434,0.18372009424658747
1851,323,3,Topic 3,-3.2050484460858057,-0.34281593647527625,0.002478996737450408
1852,324,3,Topic 3,-2.873778717881036,-0.24824884313735382,0.0048530637636646475
1853,325,3,Topic 3,-3.0027965518280246,-0.022775599357225416,0.0028772353204613234
1854,326,3,Topic 3,-3.693987440285197,-0.6187106024128666,0.0014136720924557821
1855,327,3,Topic 3,-3.3022992867890104,-0.7696889123925866,0.0007214055263556755
1856,328,3,Topic 3,-2.7209780637295897,-0.4152906900083,0.0009412539237692524
1857,329,3,Topic 3,-2.877950061800516,-0.4150293196559932,0.0024665301793858527
1858,330,3,Topic 3,-2.973004688660919,0.0019474073406728464,0.0039270479579785085
1859,331,3,Topic 3,-3.4952684453849763,-0.4130810280899663,0.0027386062919619605
1860,332,3,Topic 3,-2.8974556954061974,-0.31771074269061383,0.003376941439593196
1861,333,3,Topic 3,-3.2840965554278245,-0.4833660926737629,0.0021215732875351882
1862,334,3,Topic 3,-2.869582559010603,0.09476563101266922,0.0017607381550587477
1863,335,3,Topic 3,-3.3341833128882694,-0.7344426006872239,0.002956874488289527
1864,336,3,Topic 3,-2.8418099754618313,-0.476702442896596,0.0027880216978421212
1865,337,3,Topic 3,-2.793109999195952,0.17423799332220027,0.0028581425891902393
1866,338,3,Topic 3,-2.799356271011891,-0.4474825303483744,0.0012834536497338554
1867,339,3,Topic 3,-3.305859377492555,-1.1184076230281303,0.0027948745512558783
1868,340,3,Topic 3,-2.729795259537665,0.2027756557747197,0.0022521823985775617
1869,341,3,Topic 3,-2.686174812804652,0.15983674893083363,0.0026457112307893393
1870,342,3,Topic 3,1.9117937336426554,0.06978388378999636,0.33260098018074535
1871,343,3,Topic 3,2.3596600066306768,0.9973018889486435,0.47691551977032437
1872,344,3,Topic 3,-3.272062145121486,-0.5243972440251911,0.0021688256807086003
1873,345,3,Topic 3,-3.3188651398914093,-0.38058210671340365,0.0010660468245990693
1874,346,3,Topic 3,-2.400348212829097,0.3599309053271596,0.0016500759254074134
1875,347,3,Topic 3,-3.108344058365809,-0.6552332884915798,0.0034537037704632134
1876,348,3,Topic 3,-3.1631664895276033,-0.3883729107381252,0.002801043897492567
1877,349,3,Topic 3,-3.0032631032679626,-0.12233942641844629,0.0028771841903037993
1878,350,3,Topic 3,-3.0059248209475564,-0.0516565699428511,0.003221464548273287
1879,351,3,Topic 3,-3.4870925751558337,-0.6468022660887813,0.0015158626148641654
1880,352,3,Topic 3,1.861717036464614,-0.04390608777115357,0.3956723846031129
1881,353,3,Topic 3,-3.440012555986362,-0.6489910858636434,0.0019000611007779498
1882,354,3,Topic 3,-0.6903760781820599,-0.006224811373493199,0.042318485045558726
1883,355,3,Topic 3,-3.430728186380677,-0.12415500966412706,0.0021474088150587297
1884,356,3,Topic 3,-3.4779239608050365,-0.3700172384597952,0.0012661671493807544
1885,357,3,Topic 3,-3.695766602874867,-0.8049309317551415,0.0016359806997667356
1886,358,3,Topic 3,-3.199830767555717,-0.1009251840394977,0.0016376223942804469
1887,359,3,Topic 3,-4.051741699984478,-1.099838616810899,0.0010640554088008677
1888,360,3,Topic 3,2.0884922508339376,0.711988286687183,0.2855396735936885
1889,361,3,Topic 3,-2.714630125794493,0.24329827999203413,0.0019847250394658626
1890,362,3,Topic 3,-3.4879626769182375,-0.5357620354244436,0.0009201919036874132
1891,363,3,Topic 3,-3.1618230408819397,-0.3798855912764282,0.0011198616138086862
1892,364,3,Topic 3,-3.4200837041970256,-0.5342819367095326,0.0022381213266726143
1893,365,3,Topic 3,-3.2887900703420168,-0.22005899076002552,0.0021469713997139075
1894,366,3,Topic 3,-3.5466776788484524,-0.702561896236245,0.0007535719708998654
1895,367,3,Topic 3,1.6580850098389366,0.624523626387665,0.3207497349106457
1896,368,3,Topic 3,-3.2581714936325263,-0.11179129900732832,0.0029813998926944336
1897,369,3,Topic 3,-2.7806214380650447,0.1715526008782298,0.0016581473745185611
1898,370,3,Topic 3,-3.4729455266797924,-0.928396108099776,0.0016391625746704818
1899,371,3,Topic 3,-3.051004914286411,-0.03386518178691239,0.0016857399071160788
1900,372,3,Topic 3,-1.511443623622989,-0.001084865774972968,0.013817997725024954
1901,373,3,Topic 3,-3.384471670818659,-0.7160629918041349,0.0018916121728919835
1902,374,3,Topic 3,-3.0495729836893304,-0.29155962672860825,0.002356656909501785
1903,375,3,Topic 3,-3.4030092752491647,-0.4282437132928814,0.001766297073635326
1904,376,3,Topic 3,-3.3979842953781376,-0.16551582335368797,0.0034463122499992583
1905,377,3,Topic 3,-3.2264145908213595,-0.5731528465448872,0.0017043924123713685
1906,378,3,Topic 3,-3.4342782325468004,-0.602592106858973,0.0025134432687184344
1907,379,3,Topic 3,-3.0436261109050613,-0.05056330979384634,0.0005582875968583596
1908,380,3,Topic 3,1.0567228741362338,0.1327399274329392,0.19807208742985213
1909,381,3,Topic 3,-3.5537747463975706,-0.3617654884234899,0.0018918547107171374
1910,382,3,Topic 3,-3.3384677964492266,-0.566036018620247,0.002832060743476667
1911,383,3,Topic 3,-3.7679134970054173,-0.2863850996692579,0.002017342640060738
1912,384,3,Topic 3,-3.0204073216127427,-0.3820237887117798,0.004461370253736828
1913,385,3,Topic 3,-3.7968774030540455,-0.5016549602431569,0.0020763349440932823
1914,386,3,Topic 3,-3.3284895699599946,-0.4583709675152471,0.0019445062835200927
1915,387,3,Topic 3,-3.392354443726195,-0.5261799161707774,0.0016386757044241649
1916,388,3,Topic 3,-3.1662030173850693,-0.6262833838099481,0.00264127813355707
1917,389,3,Topic 3,-3.2547619091900533,-0.30542454157484006,0.0029705616692961125
1918,390,3,Topic 3,-3.3122382301821847,-0.31667148263129685,0.002252461777096694
1919,391,3,Topic 3,-3.1071875075598303,-0.3483485537995051,0.003425101124827808
1920,392,3,Topic 3,0.4614666935827569,-0.02551362799274764,0.15447575697040802
1921,393,3,Topic 3,-3.4862040608132627,-0.7800458882478212,0.002410259546382787
1922,394,3,Topic 3,-3.1227639186104255,-0.03194849715637427,0.003695973129363324
1923,395,3,Topic 3,-3.3657458205039914,-0.022033186027290215,0.0019201519059943318
1924,396,3,Topic 3,-3.4826909122920084,-0.4544677026878509,0.002343257109628919
1925,397,3,Topic 3,1.200879226894329,0.7011662154800632,0.18417403719611472
1926,398,3,Topic 3,-0.5427431946044974,-0.07187822680124772,0.04728918742980341
1927,399,3,Topic 3,-3.5340939690590347,-0.2163077277010758,0.002491060277199584
1928,400,3,Topic 3,-3.600927127937415,-0.5903835608416834,0.001356275308882881
1929,401,3,Topic 3,-3.3160816690398622,-0.6139252895330637,0.0017119179837560773
1930,402,3,Topic 3,-3.275245930993752,-0.43685823849546107,0.002308026546808393
1931,403,3,Topic 3,-3.4264765369903865,-0.3966648947286981,0.002303733504133705
1932,404,3,Topic 3,-3.964547197739109,-0.1478849994504532,0.001728199207628143
1933,405,3,Topic 3,-1.2131530509754611,-0.18596224431825953,0.012127857823694584
1934,406,3,Topic 3,-3.031466672809038,-0.6287416771265036,0.001582369074417494
1935,407,3,Topic 3,-3.153762005248796,-0.35909105521248136,0.0027088706873068078
1936,408,3,Topic 3,-3.1448853142173747,-0.4226541283217288,0.003269846553589641
1937,409,3,Topic 3,-1.3245955819677424,0.1630218455004863,0.016510085318899418
1938,410,3,Topic 3,0.9168596210938273,0.25799764738386116,0.22715477501563622
1939,411,3,Topic 3,-3.405937223785393,-0.6191885076416526,0.0019038873354313842
1940,412,3,Topic 3,-2.4182640740095476,-0.44085439642120094,0.007896481078036232
1941,413,3,Topic 3,-3.404664888833082,-0.827656618790873,0.00296576588759131
1942,414,3,Topic 3,-3.1645224229425617,-0.18105008023382912,0.0031193439609333825
1943,415,3,Topic 3,-2.7060872774095484,-0.6331716351519147,0.0023497741294544222
1944,416,3,Topic 3,-3.530695977236865,-0.43074503683995463,0.0018955952901537584
1945,417,3,Topic 3,-3.272493374845521,-0.5854319074895462,0.002479525628918592
1946,418,3,Topic 3,-3.102564849163654,-0.6458546193488668,0.0019937622845450417
1947,419,3,Topic 3,-3.278017610586792,-0.6202295244470349,0.000896887708483449
1948,420,3,Topic 3,-3.048814601236371,-0.20931698650455377,0.0029292274740363683
1949,421,3,Topic 3,-3.2243961568431345,-0.4755255817553009,0.0019116808853647316
1950,422,3,Topic 3,-3.883934533667247,-0.8359488446953726,0.0016242522643879753
1951,423,3,Topic 3,-3.6443710098529323,-0.593603254220733,0.002228727873983849
1952,424,3,Topic 3,-3.4835604813778254,-0.5381850205655441,0.0023126385309560063
1953,425,3,Topic 3,-3.2126257832099157,-0.5472277967791117,0.002042344212432899
1954,426,3,Topic 3,-1.6044500460709803,0.27669058655502016,0.011266585234990524
1955,427,3,Topic 3,-3.4330311056671223,-0.4168665958005796,0.0013265132967592277
1956,428,3,Topic 3,-3.341749165853884,-0.6126055650894421,0.0010429994028224561
1957,429,3,Topic 3,-3.4695027732532164,-0.8099929822915676,0.0010713070484946188
1958,430,3,Topic 3,-3.0996687967076615,-0.3571729355935697,0.0020990730301510218
1959,431,3,Topic 3,-3.3262061962925227,-0.12204985111379399,0.002906189328856272
1960,432,3,Topic 3,-2.966851148400382,-0.31171979507455677,0.0020597724792729244
1961,433,3,Topic 3,-2.6152294477014455,-0.3466152158921419,0.002969736127975176
1962,434,3,Topic 3,-3.4362409137095447,-0.5133993434153056,0.0020297031180899344
1963,435,3,Topic 3,0.4093913530668974,-0.13471587731846763,0.08106569657996912
1964,436,3,Topic 3,-3.291715267739681,-0.4091332442529842,0.0021632775962902653
1965,437,3,Topic 3,-2.9451810515612746,0.416747384497943,0.0028271799995092483
1966,438,3,Topic 3,-3.7555339637272938,-0.7415531401059723,0.0013862546858594716
1967,439,3,Topic 3,-3.3526953393557424,-0.3216496718874544,0.002806101778108018
1968,440,3,Topic 3,-3.0868133819338603,-0.4206998216392104,0.004434187361987977
1969,441,3,Topic 3,-3.1817274074449537,-0.493574762125757,0.0022831852502773913
1970,442,3,Topic 3,-0.853397842900724,-0.0920485318331367,0.03794761556769326
1971,443,3,Topic 3,-3.574650782606834,-0.4536679331643486,0.0011523548006409038
