,sample_id,class,factor,value
1218,454,3,Factor 2,0.32427240211260766
1219,455,3,Factor 2,0.6633265528120817
1220,456,3,Factor 2,-0.6065175374199853
1221,457,3,Factor 2,-0.5896757695160298
1222,458,3,Factor 2,-1.3516729038871313
1223,459,3,Factor 2,-0.10019399618190733
1224,460,3,Factor 2,0.29919448095964574
1225,461,3,Factor 2,-0.4453859024939974
1226,462,3,Factor 2,-1.1024946423597577
1227,463,3,Factor 2,-0.0962715478956992
1228,464,3,Factor 2,-0.2966692990858277
1229,465,4,Factor 2,0.2409040159381598
1230,466,4,Factor 2,-0.7025849100060237
1231,467,4,Factor 2,-0.82719392285755
1232,468,4,Factor 2,0.5217791502346385
1233,469,4,Factor 2,-0.6149482519506682
1234,470,4,Factor 2,-1.0488175165949516
1235,471,4,Factor 2,0.04738264755926892
1236,472,4,Factor 2,1.190493384120174
1237,473,4,Factor 2,1.9506969091459516
1238,474,4,Factor 2,0.025422627690290342
1239,475,4,Factor 2,0.7114918366589291
1240,476,4,Factor 2,-0.3369947538551491
1241,477,4,Factor 2,-0.37090839218616695
1242,478,4,Factor 2,-0.8002639614069478
1243,479,4,Factor 2,-0.16901346226810351
1244,480,4,Factor 2,1.0735422299895383
1245,481,4,Factor 2,-0.3078482781808914
1246,482,4,Factor 2,0.12226854068204551
1247,483,4,Factor 2,-0.8363133259749501
1248,484,4,Factor 2,0.24160631050533996
1249,485,4,Factor 2,-0.2776246163760523
1250,486,4,Factor 2,1.1876705979646267
1251,487,4,Factor 2,1.8216626015987207
1252,488,4,Factor 2,-0.32193886759356244
1253,489,4,Factor 2,0.9573487005934784
1254,490,4,Factor 2,-0.4167154084575115
1255,491,4,Factor 2,0.14101621413577406
1256,492,4,Factor 2,-0.390124719575583
1257,493,4,Factor 2,-0.9946580536823072
1258,494,4,Factor 2,0.08175537191117124
1259,495,4,Factor 2,0.37933508873206534
1260,496,4,Factor 2,0.8395295355860731
1261,497,4,Factor 2,0.5257692756626778
1262,498,4,Factor 2,1.1865448441462414
1263,499,4,Factor 2,-1.5382718081054505
1264,500,4,Factor 2,0.5098992118100379
1265,501,4,Factor 2,-0.4661217880088033
1266,502,4,Factor 2,0.23109501367621757
1267,503,4,Factor 2,-0.5635452219201479
1268,504,4,Factor 2,0.0017922790713096823
1269,505,4,Factor 2,-1.364295751448359
1270,506,4,Factor 2,2.062450551610795
1271,507,4,Factor 2,0.30521061569907265
1272,508,4,Factor 2,0.05934124920567021
1273,509,4,Factor 2,-0.1222840820251512
1274,510,4,Factor 2,0.023260613594251047
1275,511,4,Factor 2,0.9210773683677628
1276,512,4,Factor 2,1.2757486089358905
1277,513,4,Factor 2,1.3370026658919116
1278,514,4,Factor 2,0.060277680313911466
1279,515,4,Factor 2,2.162254908865282
1280,516,4,Factor 2,1.9074321908346001
1281,517,4,Factor 2,0.25985589060449704
1282,518,4,Factor 2,0.10381433721963876
1283,519,4,Factor 2,0.08847858300128747
1284,520,4,Factor 2,-0.18864984954357142
1285,521,4,Factor 2,0.38427441503764387
1286,522,4,Factor 2,2.8779830083353484
1287,523,4,Factor 2,0.757937321795372
1288,524,4,Factor 2,-0.7447406433599427
1289,525,4,Factor 2,0.5141937691029942
1290,526,4,Factor 2,0.5950369782348519
1291,527,4,Factor 2,0.4193884830412993
1292,528,4,Factor 2,1.0887444010467597
1293,529,4,Factor 2,-0.16606319859141588
1294,530,4,Factor 2,0.9484608724183712
1295,531,4,Factor 2,0.5677508839172237
1296,532,4,Factor 2,0.3105987205106079
1297,533,4,Factor 2,-0.953567496218602
1298,534,4,Factor 2,0.16580729514967313
1299,535,4,Factor 2,-0.7673026420205252
1300,536,4,Factor 2,0.85192682241115
1301,537,4,Factor 2,-1.1656140524578473
1302,538,4,Factor 2,-0.01628933810899859
1303,539,4,Factor 2,1.5765104970690873
1304,540,4,Factor 2,1.3360013107511581
1305,541,4,Factor 2,0.0771940949036551
1306,542,4,Factor 2,0.649826394289224
1307,543,4,Factor 2,0.7679604764432574
1308,544,4,Factor 2,-0.12456468358480459
1309,545,4,Factor 2,-0.43205606095957
1310,546,4,Factor 2,0.2562243546132683
1311,547,4,Factor 2,-0.4577650843164553
1312,548,4,Factor 2,-0.1367169699681793
1313,549,4,Factor 2,0.9611846264225787
1314,550,4,Factor 2,-0.1656728533933582
1315,551,4,Factor 2,1.195992714643421
1316,552,4,Factor 2,-1.032508864127689
1317,553,4,Factor 2,1.052014902750648
1318,554,4,Factor 2,0.28075434629352075
1319,555,4,Factor 2,-0.26819091559498653
1320,556,4,Factor 2,0.11978039988110194
1321,557,4,Factor 2,0.11281046046542605
1322,558,4,Factor 2,0.8559564870326363
1323,559,4,Factor 2,-0.25079941628742536
1324,560,4,Factor 2,0.9763253509252963
1325,561,4,Factor 2,0.15386115080214507
1326,562,4,Factor 2,0.2268037275493218
1327,563,4,Factor 2,0.4559464388837617
1328,564,4,Factor 2,0.11524542500236339
1329,565,4,Factor 2,0.28091503264931206
1330,566,4,Factor 2,-0.5934092538867979
1331,567,4,Factor 2,-0.3822232457937115
1332,568,4,Factor 2,0.30300768828132923
1333,569,4,Factor 2,0.5950012514522568
1334,570,4,Factor 2,0.8250789543087172
1335,571,4,Factor 2,-0.8165433177490053
1336,572,4,Factor 2,0.6890818660603522
1337,573,4,Factor 2,0.7291343522783269
1338,574,4,Factor 2,0.022684204505364944
1339,575,4,Factor 2,1.0107416175177606
1340,576,4,Factor 2,0.14646917117363448
1341,577,4,Factor 2,0.2017994461193194
1342,578,4,Factor 2,-0.9822786331377699
1343,579,4,Factor 2,-0.22877004658347944
1344,580,4,Factor 2,0.9541756905806954
1345,581,4,Factor 2,0.18164458457357466
1346,582,4,Factor 2,0.683562829544495
1347,583,4,Factor 2,0.26967390911876726
1348,584,4,Factor 2,-0.805027182216705
1349,585,4,Factor 2,-0.4806861155353214
1350,586,4,Factor 2,-0.06486720611701408
1351,587,4,Factor 2,-0.013857177018422854
1352,588,4,Factor 2,-0.7638447561803099
1353,589,4,Factor 2,-0.05864433981152827
1354,590,4,Factor 2,-0.18754141708335462
1355,591,4,Factor 2,0.39366461356772114
1356,592,4,Factor 2,0.9963659850769644
1357,593,4,Factor 2,1.3699789505929014
1358,594,4,Factor 2,0.5795709581703463
1359,595,4,Factor 2,0.06910617878142351
1360,596,4,Factor 2,-0.11728006927348197
1361,597,4,Factor 2,1.6729244473929414
1362,598,4,Factor 2,0.4370747711491554
1363,599,4,Factor 2,-0.321517197871584
1364,600,4,Factor 2,-0.7543863751577848
1365,601,4,Factor 2,-0.006488813514479514
1366,602,4,Factor 2,-0.537081584681531
1367,603,4,Factor 2,0.7779687848447244
1368,604,4,Factor 2,-0.4214205360578185
1369,605,4,Factor 2,-0.48156249190120226
1370,606,4,Factor 2,0.1297440873745294
1371,607,4,Factor 2,-0.6711991114632585
1372,608,4,Factor 2,-0.4383482466500552
1373,609,4,Factor 2,0.7604584245809443
1374,610,4,Factor 2,-0.7675612230757843
1375,611,4,Factor 2,0.52529899630121
1376,612,4,Factor 2,0.48852050205965775
1377,613,4,Factor 2,-0.15474639580155136
1378,614,4,Factor 2,-1.3999963201679615
1379,615,4,Factor 2,-0.011205519652319975
1380,616,4,Factor 2,0.7518575007848527
1381,617,4,Factor 2,2.2733286978923095
1382,618,4,Factor 2,0.3328585938790873
1383,619,4,Factor 2,0.8832086079181707
1384,620,4,Factor 2,-0.2138045435535481
1385,621,4,Factor 2,-0.24444031579471062
1386,622,4,Factor 2,1.2299891031252528
1387,623,4,Factor 2,-0.9863083577014536
1388,624,4,Factor 2,0.2350773758325124
1389,625,4,Factor 2,0.3053128563028421
1390,626,4,Factor 2,-1.1316993773259327
1391,627,4,Factor 2,-0.6318035064377119
1392,628,4,Factor 2,-0.8176086243779653
1393,629,4,Factor 2,2.6892421273439706
1394,630,4,Factor 2,0.34034228520606485
1395,631,4,Factor 2,2.4253249736855804
1396,632,4,Factor 2,0.8084853641310462
1397,633,4,Factor 2,0.1283409466609896
1398,634,4,Factor 2,-0.7841850422126962
1399,635,4,Factor 2,-1.6009734821344324
1400,636,4,Factor 2,-0.34761781349518434
1401,637,4,Factor 2,-0.12586894246767855
1402,638,5,Factor 2,-0.4500842784531842
1403,639,5,Factor 2,2.330808810657016
1404,640,5,Factor 2,-0.9557163085227599
1405,641,5,Factor 2,-0.8493054145511485
1406,642,5,Factor 2,1.213742688143456
1407,643,5,Factor 2,0.5568404339061562
1408,644,5,Factor 2,-0.38676791054224524
1409,645,5,Factor 2,0.7786346481354742
1410,646,5,Factor 2,0.0007447502673813673
1411,647,5,Factor 2,0.9952070305903175
1412,648,5,Factor 2,-1.2307714661170717
1413,649,5,Factor 2,-0.16937101776994065
1414,650,5,Factor 2,-0.9178421029306981
1415,651,5,Factor 2,-1.5586351631138164
1416,652,5,Factor 2,-0.12459241053944316
1417,653,5,Factor 2,-0.44642525058248134
1418,654,5,Factor 2,1.5116271834252029
1419,655,5,Factor 2,-0.3391408002486436
1420,656,5,Factor 2,0.3650668001084817
1421,657,5,Factor 2,-0.8653154471330636
1422,658,5,Factor 2,2.1717600969400803
1423,659,5,Factor 2,-1.028217047558712
1424,660,5,Factor 2,0.25479003930898053
1425,661,5,Factor 2,-0.8470500138075077
1426,662,5,Factor 2,0.43776060377749904
1427,663,5,Factor 2,1.401210868847536
1428,664,5,Factor 2,1.2364984715133192
1429,665,5,Factor 2,-0.3329907504860317
1430,666,5,Factor 2,-0.5113403879580072
1431,667,5,Factor 2,-0.10906127541733757
1432,668,5,Factor 2,-1.3443832816504229
1433,669,5,Factor 2,1.0152281081440866
1434,670,5,Factor 2,0.48022766261844896
1435,671,5,Factor 2,1.5846489016993401
1436,672,5,Factor 2,1.066450202030613
1437,673,5,Factor 2,-1.0754219453554152
1438,674,5,Factor 2,-0.45960064086223007
1439,675,5,Factor 2,-0.7492124459472507
1440,676,5,Factor 2,-1.0736634827388976
1441,677,5,Factor 2,-1.209010145865072
1442,678,5,Factor 2,0.14097132537335144
1443,679,5,Factor 2,1.7933368594397137
1444,680,5,Factor 2,-1.1108784028367644
1445,681,5,Factor 2,1.289630611438468
1446,682,5,Factor 2,0.7132545572516272
1447,683,5,Factor 2,0.12290257206187546
1448,684,5,Factor 2,-0.5221709083262204
1449,685,5,Factor 2,0.47245104596994336
1450,686,5,Factor 2,1.3108418715689703
1451,687,5,Factor 2,2.040347941437996
1452,688,5,Factor 2,-0.17000243344157898
1453,689,5,Factor 2,0.5864874024555423
1454,690,5,Factor 2,-0.17643334024961263
1455,691,5,Factor 2,-0.6166289441916516
1456,692,5,Factor 2,0.06064050656592191
1457,693,5,Factor 2,-1.0151401255274883
1458,694,5,Factor 2,0.6819664078046924
1459,695,5,Factor 2,-0.3759753456339645
1460,696,5,Factor 2,1.4330470869713974
1461,697,5,Factor 2,-0.14117245535348907
1462,698,5,Factor 2,-0.9781505996790953
1463,699,5,Factor 2,0.1848304351826616
1464,700,5,Factor 2,-0.8608827245193592
1465,701,5,Factor 2,0.18018828669792758
1466,702,5,Factor 2,-1.3199141085682684
1467,703,5,Factor 2,1.494205227482163
1468,704,5,Factor 2,-0.40610458203479965
1469,705,5,Factor 2,-0.5489130606149178
1470,706,5,Factor 2,0.16986892706494058
1471,707,5,Factor 2,0.060042057870634595
1472,708,5,Factor 2,1.5921685321223207
1473,709,5,Factor 2,-1.0371128743017741
1474,710,5,Factor 2,1.6288546812703644
1475,711,5,Factor 2,1.340622727885333
1476,712,5,Factor 2,0.6838555466226864
1477,713,5,Factor 2,0.7091026457499822
1478,714,5,Factor 2,-1.1635327753670845
1479,715,5,Factor 2,-0.656466157099644
1480,716,5,Factor 2,-0.026478798937589008
1481,717,5,Factor 2,0.8431203866499609
1482,718,5,Factor 2,-0.6635269897280796
1483,719,5,Factor 2,-0.43579426439923385
1484,720,5,Factor 2,-0.5351537293143716
1485,721,5,Factor 2,0.5424347528290836
1486,722,5,Factor 2,1.0823235675647143
1487,723,5,Factor 2,0.08139128291095192
1488,724,5,Factor 2,-1.3973978493430346
1489,725,5,Factor 2,0.0027761604604064497
1490,726,5,Factor 2,-0.7119206829673989
1491,727,5,Factor 2,0.0411055257424885
1492,728,5,Factor 2,-1.2707115704898202
1493,729,5,Factor 2,-0.07148028645157771
1494,730,5,Factor 2,-1.8570211257353926
1495,731,5,Factor 2,-0.6451393580775862
1496,732,5,Factor 2,-1.0196333902786803
1497,733,5,Factor 2,-0.8004224301925961
1498,734,5,Factor 2,1.3657544604372511
1499,735,5,Factor 2,0.2139828937457843
1500,736,5,Factor 2,-2.0499703453100433
1501,737,5,Factor 2,-0.8257136541404952
1502,738,5,Factor 2,-0.1014827383912044
1503,739,5,Factor 2,-0.0009919310140924982
1504,740,5,Factor 2,-1.7964585004412899
1505,741,5,Factor 2,-1.0282150188145385
1506,742,5,Factor 2,0.7845808282751714
1507,743,5,Factor 2,-0.4749477381608661
1508,744,5,Factor 2,0.13142094228299797
1509,745,5,Factor 2,-1.962805628628147
1510,746,5,Factor 2,-0.5170978202511786
1511,747,5,Factor 2,-0.7238932256110114
1512,748,5,Factor 2,-1.6654904755365099
1513,749,5,Factor 2,0.2747691776319399
1514,750,5,Factor 2,-0.2803791596664204
1515,751,5,Factor 2,0.24894364286261342
1516,752,5,Factor 2,-1.2925625964811174
1517,753,5,Factor 2,0.03186986188477546
1518,754,5,Factor 2,-0.4750391448029249
1519,755,5,Factor 2,0.3331879205112517
1520,756,5,Factor 2,0.2735433028259027
1521,757,5,Factor 2,0.7439943005941969
1522,758,5,Factor 2,1.1145371958100985
1523,759,5,Factor 2,-0.725173574379152
1524,760,5,Factor 2,0.7302709486288976
1525,761,5,Factor 2,2.024887231993724
1526,762,5,Factor 2,-0.7784076419659793
1527,763,5,Factor 2,-0.19308219429996967
1528,0,1,Factor 3,-1.4876879560996625
1529,1,1,Factor 3,-0.8632167817918286
1530,2,1,Factor 3,-0.38165383447447776
1531,3,1,Factor 3,-0.06120506081574521
1532,4,1,Factor 3,1.2109141581301244
1533,5,1,Factor 3,0.8888602176668838
1534,6,1,Factor 3,-0.43478148302115466
1535,7,1,Factor 3,-3.0248983771418763
1536,8,1,Factor 3,-0.34313137625146817
1537,9,1,Factor 3,0.6809202668122945
1538,10,1,Factor 3,0.20662799870563814
1539,11,1,Factor 3,-0.788368921856959
1540,12,1,Factor 3,-0.14431432803932284
1541,13,1,Factor 3,-0.03322621292327016
1542,14,1,Factor 3,-1.4077686867535966
1543,15,1,Factor 3,2.292617894706335
1544,16,1,Factor 3,1.321715547857276
1545,17,1,Factor 3,-0.6635427979935897
1546,18,1,Factor 3,-1.2748000994269408
1547,19,1,Factor 3,1.1090753160561853
1548,20,1,Factor 3,-1.4114848758473293
1549,21,1,Factor 3,-0.46708914701695675
1550,22,1,Factor 3,-1.1764367897433603
1551,23,1,Factor 3,0.2270775535587781
1552,24,1,Factor 3,-0.48014587276806564
1553,25,1,Factor 3,0.6321981094641757
1554,26,1,Factor 3,1.4293461565473096
1555,27,1,Factor 3,-1.3303396713254894
1556,28,1,Factor 3,-0.9143503614363561
1557,29,1,Factor 3,-0.31554849443897925
1558,30,1,Factor 3,0.4355174334645914
1559,31,1,Factor 3,1.096820978968526
1560,32,1,Factor 3,-0.7852632555512845
1561,33,1,Factor 3,0.8847248918020402
1562,34,1,Factor 3,-0.549336906507688
1563,35,1,Factor 3,0.8347913160136683
1564,36,1,Factor 3,-0.6492845575590726
1565,37,1,Factor 3,-1.7143980503336778
1566,38,1,Factor 3,0.8912435884897879
1567,39,1,Factor 3,-1.2902046729046686
1568,40,1,Factor 3,-1.5812905086479212
1569,41,1,Factor 3,1.0900334836875358
1570,42,1,Factor 3,-0.44750226797348863
1571,43,1,Factor 3,1.0181086828524701
1572,44,1,Factor 3,0.8948714340777257
1573,45,1,Factor 3,-1.9527308503193774
1574,46,1,Factor 3,-0.10686289465708032
1575,47,1,Factor 3,2.287621524941877
1576,48,1,Factor 3,2.2515937977273226
1577,49,1,Factor 3,1.098845608447373
1578,50,1,Factor 3,0.06570714919468609
1579,51,1,Factor 3,-0.8391678705608064
1580,52,1,Factor 3,-0.16038444168898322
1581,53,1,Factor 3,-0.48289299734111074
1582,54,1,Factor 3,0.3369486138804453
1583,55,1,Factor 3,-0.029794724503426157
1584,56,1,Factor 3,0.01456200464448708
1585,57,1,Factor 3,-0.8598000704117588
1586,58,1,Factor 3,-0.642119937259919
1587,59,1,Factor 3,1.3034154283234791
1588,60,1,Factor 3,-0.7505902832143154
1589,61,1,Factor 3,-0.3144141560514775
1590,62,1,Factor 3,-0.8758426082441627
1591,63,1,Factor 3,-1.599582751169009
1592,64,1,Factor 3,-1.2942615340737469
1593,65,1,Factor 3,-0.890948088593469
1594,66,1,Factor 3,-1.264015166960036
1595,67,1,Factor 3,-0.2562387764526183
1596,68,1,Factor 3,-0.16775495450475705
1597,69,1,Factor 3,-0.35448364231330093
1598,70,1,Factor 3,-1.8336916532630207
1599,71,1,Factor 3,-0.721286141550531
1600,72,1,Factor 3,0.7316708491203213
1601,73,1,Factor 3,0.28791868129496173
1602,74,1,Factor 3,-1.7388613369132464
1603,75,1,Factor 3,-0.8026416234971604
1604,76,1,Factor 3,0.034742388042889316
1605,77,1,Factor 3,-0.8967305307838124
1606,78,1,Factor 3,-0.28656166070360284
1607,79,1,Factor 3,0.24554422912578436
1608,80,1,Factor 3,-1.1153594458853477
1609,81,1,Factor 3,1.2184364602816782
1610,82,1,Factor 3,-0.9720036327864102
1611,83,1,Factor 3,0.8960015045892069
1612,84,1,Factor 3,-0.45001612800901447
1613,85,1,Factor 3,1.659832981020081
1614,86,1,Factor 3,-0.06607556564780016
1615,87,1,Factor 3,-0.9550787436613672
1616,88,1,Factor 3,-0.0009066842865743078
1617,89,1,Factor 3,-0.15199176035877435
1618,90,1,Factor 3,1.4074704131996085
1619,91,1,Factor 3,-0.8080894013052121
1620,92,1,Factor 3,-0.24474594318220583
1621,93,1,Factor 3,-0.3398104857672922
1622,94,1,Factor 3,0.49920447648789557
1623,95,1,Factor 3,-0.8537099683036681
1624,96,1,Factor 3,0.18840605724959172
1625,97,1,Factor 3,1.051835847529036
1626,98,1,Factor 3,1.0961089723107305
1627,99,1,Factor 3,0.06882515119957697
1628,100,1,Factor 3,0.04264200559964913
1629,101,1,Factor 3,-0.282482653525753
1630,102,1,Factor 3,0.14492432278558806
1631,103,1,Factor 3,0.48561951034857653
1632,104,1,Factor 3,-0.34202561458359354
1633,105,1,Factor 3,1.7937814460108277
1634,106,1,Factor 3,-0.49455903346007446
1635,107,1,Factor 3,-0.19247853529253542
1636,108,1,Factor 3,1.4098208016805929
1637,109,1,Factor 3,0.6361838479562383
1638,110,1,Factor 3,-0.15933493764542653
1639,111,1,Factor 3,-0.7117562258060134
1640,112,1,Factor 3,0.008705329858020947
1641,113,1,Factor 3,0.2261910357289747
1642,114,1,Factor 3,-1.4267104674316151
1643,115,1,Factor 3,0.8943138313537053
1644,116,1,Factor 3,0.6402708406617313
1645,117,1,Factor 3,0.632595310096325
1646,118,1,Factor 3,0.30724501686897765
1647,119,1,Factor 3,-0.2317881280635205
1648,120,1,Factor 3,-0.8132669206221944
1649,121,1,Factor 3,-0.02730959911831752
1650,122,1,Factor 3,0.8943644371574734
1651,123,1,Factor 3,-0.1804001960327386
1652,124,1,Factor 3,-1.9998089250828983
1653,125,1,Factor 3,-0.37942163143186897
1654,126,1,Factor 3,-1.153593530693511
1655,127,1,Factor 3,-0.7395201766191405
1656,128,1,Factor 3,-0.05121309181007619
1657,129,1,Factor 3,-0.015815771049951483
1658,130,1,Factor 3,-0.9067595595142147
1659,131,1,Factor 3,3.1361131701316
1660,132,1,Factor 3,-0.045327189229181955
1661,133,1,Factor 3,0.07547095268008473
1662,134,1,Factor 3,-1.438979513481307
1663,135,2,Factor 3,-0.34696566152873437
1664,136,2,Factor 3,-0.5694112632286504
1665,137,2,Factor 3,-0.691489558675304
1666,138,2,Factor 3,-0.33860582566244873
1667,139,2,Factor 3,-1.0592063860275747
1668,140,2,Factor 3,-0.7003091946045911
1669,141,2,Factor 3,0.9604970182814182
1670,142,2,Factor 3,0.9891191850434373
1671,143,2,Factor 3,-1.530272128269779
1672,144,2,Factor 3,0.6006840030021066
1673,145,2,Factor 3,-1.1191056325608155
1674,146,2,Factor 3,-0.41992224165669123
1675,147,2,Factor 3,-1.6345423633219793
1676,148,2,Factor 3,0.03771315958054993
1677,149,2,Factor 3,0.5075071605073619
1678,150,2,Factor 3,-0.2342420486257298
1679,151,2,Factor 3,-0.3857241502827493
1680,152,2,Factor 3,-0.972653363720264
1681,153,2,Factor 3,-0.07250526835349932
1682,154,2,Factor 3,0.06631562203198597
1683,155,2,Factor 3,-1.6702503285062884
1684,156,2,Factor 3,-0.3650043854059655
1685,157,2,Factor 3,-0.48154350221688
1686,158,2,Factor 3,1.3864382253292489
1687,159,2,Factor 3,-1.2228881711453303
1688,160,2,Factor 3,-0.04765948946833524
1689,161,2,Factor 3,-1.0149949647283278
1690,162,2,Factor 3,-1.2577953638292327
1691,163,2,Factor 3,-0.7971492198595337
1692,164,2,Factor 3,0.5041423641662169
1693,165,2,Factor 3,-0.08255909390972196
1694,166,2,Factor 3,-0.7552979561870099
1695,167,2,Factor 3,0.19800253618818295
1696,168,2,Factor 3,-0.4268271488940748
1697,169,2,Factor 3,0.5034401145581526
1698,170,2,Factor 3,-1.551697660024363
1699,171,2,Factor 3,0.3494959416291258
1700,172,2,Factor 3,1.4678464715226036
1701,173,2,Factor 3,-0.4612102335537814
1702,174,2,Factor 3,-0.2190281752178946
1703,175,2,Factor 3,-0.3595904398185447
1704,176,2,Factor 3,-0.5287498587961459
1705,177,2,Factor 3,-1.3249600648765811
1706,178,2,Factor 3,-0.16762256262503097
1707,179,2,Factor 3,-0.4680941963000486
1708,180,2,Factor 3,-0.885939764712125
1709,181,2,Factor 3,0.3161503113630115
1710,182,2,Factor 3,-1.014311787397625
1711,183,2,Factor 3,0.17115353474835251
1712,184,2,Factor 3,-0.39693148632413217
1713,185,2,Factor 3,-0.6094975728479728
1714,186,2,Factor 3,1.003378226538578
1715,187,2,Factor 3,0.4266857816415153
1716,188,2,Factor 3,-1.485870334803049
1717,189,2,Factor 3,-2.5479665805236307
1718,190,2,Factor 3,-0.8518693737383238
1719,191,2,Factor 3,-0.5012586951106515
1720,192,2,Factor 3,-0.0709907917337799
1721,193,2,Factor 3,0.09921426785083534
1722,194,2,Factor 3,0.9257902996752487
1723,195,2,Factor 3,-0.1635526005313504
1724,196,2,Factor 3,0.5825666938571357
1725,197,2,Factor 3,-0.5445696011794049
1726,198,2,Factor 3,-1.72460381762937
1727,199,2,Factor 3,-0.04106087916096437
1728,200,2,Factor 3,-0.8661324724294882
1729,201,2,Factor 3,-0.49712931782538194
1730,202,2,Factor 3,0.25955811941841334
1731,203,2,Factor 3,-0.2219716439235965
1732,204,2,Factor 3,0.9920734293282719
1733,205,2,Factor 3,-0.047725304588681204
1734,206,2,Factor 3,0.22276644526110298
1735,207,2,Factor 3,0.9156549276998439
1736,208,2,Factor 3,-0.48594257814628306
1737,209,2,Factor 3,-0.8853842235348947
1738,210,2,Factor 3,-0.2051636257448991
1739,211,2,Factor 3,-1.9712628721359071
1740,212,2,Factor 3,-0.5293409280008468
1741,213,2,Factor 3,-0.4709755200106687
1742,214,2,Factor 3,0.6335335734357858
1743,215,2,Factor 3,-0.22154011609491236
1744,216,2,Factor 3,1.1685744711048918
1745,217,2,Factor 3,-1.6557618596961328
1746,218,2,Factor 3,-0.8457940349584767
1747,219,2,Factor 3,-0.6484348259343377
1748,220,2,Factor 3,0.7383201745743899
1749,221,2,Factor 3,-0.6425585628110455
1750,222,2,Factor 3,0.2082381474424685
1751,223,2,Factor 3,-0.3685104350714405
1752,224,2,Factor 3,-0.9007408242448725
1753,225,2,Factor 3,-0.23353491903702195
1754,226,2,Factor 3,0.46315726158909265
1755,227,2,Factor 3,0.2783808949804366
1756,228,2,Factor 3,1.6438709447415965
1757,229,2,Factor 3,-0.8071080292262531
1758,230,2,Factor 3,-0.8083386906916321
1759,231,2,Factor 3,0.32975320239772493
1760,232,2,Factor 3,-1.3790176440705888
1761,233,2,Factor 3,-0.31724299219111024
1762,234,2,Factor 3,0.17321340118798464
1763,235,2,Factor 3,0.25743514476894475
1764,236,2,Factor 3,-0.42472537504164976
1765,237,2,Factor 3,-0.5771556711891556
1766,238,2,Factor 3,-0.16758679584332692
1767,239,2,Factor 3,1.9153695827074448
1768,240,2,Factor 3,0.03236150821762304
1769,241,2,Factor 3,-0.9904733176260877
1770,242,2,Factor 3,0.05789344122992644
1771,243,2,Factor 3,-0.2915772518506961
1772,244,2,Factor 3,-0.3409670351365371
1773,245,2,Factor 3,-0.972369118904808
1774,246,2,Factor 3,-0.12631678116256057
1775,247,2,Factor 3,-0.2505795821771536
1776,248,2,Factor 3,-0.4985055336450347
1777,249,2,Factor 3,1.0387990658230601
1778,250,2,Factor 3,-1.308771240943049
1779,251,2,Factor 3,-0.22679226629460905
1780,252,2,Factor 3,0.23680351146315326
1781,253,2,Factor 3,-1.754436239100977
1782,254,2,Factor 3,-0.42215958364236594
1783,255,2,Factor 3,-0.18162531359815023
1784,256,2,Factor 3,-0.8220748519038428
1785,257,2,Factor 3,-0.24050533310458924
1786,258,2,Factor 3,-1.3548922076641918
1787,259,2,Factor 3,-0.17502461383732126
1788,260,2,Factor 3,-0.8802791570194278
1789,261,2,Factor 3,0.7259698210199741
1790,262,2,Factor 3,-0.738141535148202
1791,263,2,Factor 3,-0.06955073122850976
1792,264,2,Factor 3,-1.3286833115391503
1793,265,2,Factor 3,-0.8618638610796188
1794,266,2,Factor 3,-2.2306260402456926
1795,267,2,Factor 3,-0.15816286675851615
1796,268,2,Factor 3,0.8579977278401163
1797,269,2,Factor 3,-0.07354278895991223
1798,270,2,Factor 3,-1.065055602135776
1799,271,2,Factor 3,1.2799143808545514
1800,272,2,Factor 3,-0.3456232775842498
1801,273,3,Factor 3,0.03013905359952727
1802,274,3,Factor 3,-0.523013461103828
1803,275,3,Factor 3,-0.1963069314265673
1804,276,3,Factor 3,-0.17976898352641693
1805,277,3,Factor 3,-1.709646608134014
1806,278,3,Factor 3,0.7323595633890505
1807,279,3,Factor 3,0.42056698694227285
1808,280,3,Factor 3,0.39950149816757485
1809,281,3,Factor 3,0.5357586054892347
1810,282,3,Factor 3,0.3046982658597263
1811,283,3,Factor 3,-2.1485283396496015
1812,284,3,Factor 3,-0.534679393385476
1813,285,3,Factor 3,-1.253305013875413
1814,286,3,Factor 3,-0.7316090004939116
1815,287,3,Factor 3,-0.1265095965236898
1816,288,3,Factor 3,-1.1027908199856946
1817,289,3,Factor 3,1.137922040928229
1818,290,3,Factor 3,2.123745089537277
1819,291,3,Factor 3,0.6104752761118517
1820,292,3,Factor 3,2.1596419294487723
1821,293,3,Factor 3,0.3158518493366986
1822,294,3,Factor 3,0.31327417657319007
1823,295,3,Factor 3,1.6693830688855735
1824,296,3,Factor 3,0.8929080875580223
1825,297,3,Factor 3,0.14701745268448205
1826,298,3,Factor 3,1.86524555548873
1827,299,3,Factor 3,1.0989201682321261
1828,300,3,Factor 3,1.9302777255305388
1829,301,3,Factor 3,1.3258655154800931
1830,302,3,Factor 3,1.7983290568343155
1831,303,3,Factor 3,0.6475470899308176
1832,304,3,Factor 3,-0.3417869995552041
1833,305,3,Factor 3,0.1498292006497612
1834,306,3,Factor 3,-0.4728065284926519
1835,307,3,Factor 3,0.41406016133632995
1836,308,3,Factor 3,-0.027692094541684406
1837,309,3,Factor 3,-0.18570908696804367
1838,310,3,Factor 3,-1.5913894221818305
1839,311,3,Factor 3,0.5401610662310696
1840,312,3,Factor 3,-0.64087311498214
